3.046759999999999877e+02,3.096720000000000255e+02,2.947379999999999995e+02,2.949340000000000259e+02,2.926779999999999973e+02,3.048620000000000232e+02,3.045120000000000005e+02,2.926779999999999973e+02,3.096720000000000255e+02,2.949340000000000259e+02,2.947379999999999995e+02,3.025020000000000095e+02,3.011059999999999945e+02,3.087160000000000082e+02,2.988580000000000041e+02,3.000319999999999823e+02,3.069719999999999800e+02,2.978120000000000118e+02,2.989540000000000077e+02,3.019739999999999895e+02,2.930699999999999932e+02,2.937200000000000273e+02,2.976720000000000255e+02,3.017359999999999900e+02,2.952379999999999995e+02,3.011240000000000236e+02,3.079359999999999786e+02,3.104220000000000255e+02,3.028360000000000127e+02,3.126979999999999791e+02,3.043340000000000032e+02,3.028319999999999936e+02,3.014420000000000073e+02,3.005059999999999718e+02,3.002599999999999909e+02,2.997420000000000186e+02
1.218840000000000003e+02,1.496500000000000057e+02,1.623239999999999839e+02,1.363779999999999859e+02,1.455399999999999920e+02,1.422599999999999909e+02,1.493179999999999836e+02,1.455399999999999920e+02,1.496500000000000057e+02,1.363779999999999859e+02,1.623239999999999839e+02,1.438919999999999959e+02,1.618640000000000043e+02,1.543520000000000039e+02,1.681140000000000043e+02,1.423839999999999861e+02,1.509420000000000073e+02,1.616560000000000059e+02,1.407040000000000077e+02,1.422740000000000009e+02,1.663559999999999945e+02,1.586979999999999791e+02,1.523100000000000023e+02,1.601939999999999884e+02,1.724020000000000152e+02,1.557040000000000077e+02,1.760640000000000214e+02,1.502700000000000102e+02,1.493040000000000020e+02,1.480600000000000023e+02,1.458479999999999848e+02,1.451220000000000141e+02,1.469000000000000057e+02,1.463120000000000118e+02,1.683919999999999959e+02,1.568720000000000141e+02
1.157379999999999995e+02,1.390420000000000016e+02,1.198199999999999932e+02,1.062320000000000135e+02,9.946999999999999886e+01,1.024399999999999977e+02,1.057620000000000005e+02,1.074479999999999933e+02,1.269899999999999949e+02,1.031320000000000050e+02,1.229899999999999949e+02,1.180439999999999969e+02,1.222920000000000016e+02,1.241200000000000045e+02,1.166260000000000048e+02,1.383360000000000127e+02,1.192900000000000063e+02,1.298539999999999850e+02,1.154699999999999989e+02,1.343760000000000048e+02,1.234779999999999944e+02,1.190000000000000000e+02,1.002300000000000040e+02,1.060699999999999932e+02,1.076739999999999924e+02,1.149239999999999924e+02,1.379759999999999991e+02,1.276400000000000006e+02,1.145720000000000027e+02,1.258860000000000099e+02,1.118499999999999943e+02,1.052999999999999972e+02,1.260840000000000032e+02,1.406719999999999970e+02,1.487420000000000186e+02,1.067740000000000009e+02
1.194500000000000028e+02,1.453179999999999836e+02,1.195879999999999939e+02,1.120139999999999958e+02,1.048560000000000088e+02,1.153299999999999983e+02,1.157160000000000082e+02,1.152760000000000105e+02,1.528340000000000032e+02,1.096460000000000008e+02,1.243579999999999899e+02,1.188520000000000039e+02,1.252259999999999991e+02,1.123460000000000036e+02,1.180999999999999943e+02,1.784859999999999900e+02,1.206860000000000070e+02,1.284519999999999982e+02,1.304620000000000175e+02,1.639180000000000064e+02,1.212579999999999956e+02,1.353580000000000041e+02,1.146279999999999859e+02,1.130100000000000051e+02,9.540999999999999659e+01,1.287479999999999905e+02,1.489000000000000057e+02,1.573640000000000043e+02,1.150760000000000076e+02,1.298319999999999936e+02,1.292959999999999923e+02,1.246520000000000010e+02,1.070679999999999978e+02,1.305060000000000002e+02,1.455159999999999911e+02,1.337460000000000093e+02
1.102139999999999986e+02,1.444560000000000173e+02,1.239839999999999947e+02,1.211179999999999950e+02,1.173020000000000067e+02,1.250379999999999967e+02,1.212500000000000000e+02,1.157439999999999998e+02,1.568319999999999936e+02,1.291719999999999970e+02,1.326440000000000055e+02,1.330759999999999934e+02,1.207740000000000009e+02,1.268879999999999910e+02,1.328020000000000209e+02,1.807740000000000009e+02,1.564279999999999973e+02,1.501579999999999870e+02,1.303079999999999927e+02,1.659479999999999791e+02,1.351639999999999873e+02,1.503060000000000116e+02,1.178460000000000036e+02,1.320079999999999814e+02,1.219300000000000068e+02,1.545840000000000032e+02,1.560339999999999918e+02,1.738340000000000032e+02,1.369020000000000152e+02,1.287620000000000005e+02,1.200400000000000063e+02,1.172060000000000031e+02,1.107860000000000014e+02,1.349840000000000089e+02,1.704840000000000089e+02,1.636299999999999955e+02
1.017479999999999905e+02,1.256800000000000068e+02,1.268979999999999961e+02,1.213340000000000032e+02,1.303739999999999952e+02,1.419799999999999898e+02,1.216839999999999975e+02,1.326399999999999864e+02,1.397359999999999900e+02,1.264860000000000042e+02,1.276320000000000050e+02,1.448100000000000023e+02,1.286500000000000057e+02,1.315140000000000100e+02,1.283040000000000020e+02,1.678779999999999859e+02,1.798720000000000141e+02,1.538040000000000020e+02,1.256920000000000073e+02,1.441399999999999864e+02,1.382319999999999993e+02,1.375039999999999907e+02,1.188420000000000130e+02,1.330920000000000130e+02,1.515240000000000009e+02,1.548859999999999957e+02,1.561179999999999950e+02,1.690220000000000198e+02,1.482980000000000018e+02,1.220879999999999939e+02,1.119339999999999975e+02,1.317700000000000102e+02,1.125920000000000130e+02,1.386959999999999980e+02,1.774420000000000073e+02,1.584939999999999998e+02
1.115720000000000027e+02,1.225479999999999876e+02,1.180920000000000130e+02,1.317860000000000014e+02,1.341200000000000045e+02,1.458640000000000043e+02,1.258860000000000099e+02,1.394159999999999968e+02,1.309079999999999870e+02,1.258979999999999961e+02,1.236679999999999922e+02,1.224639999999999986e+02,1.389320000000000164e+02,1.269360000000000070e+02,1.323379999999999939e+02,1.526299999999999955e+02,2.010140000000000100e+02,1.462319999999999993e+02,1.289660000000000082e+02,1.398199999999999932e+02,1.394420000000000073e+02,1.328779999999999859e+02,1.204520000000000124e+02,1.301359999999999957e+02,1.517100000000000080e+02,1.580420000000000016e+02,1.658659999999999854e+02,1.686440000000000055e+02,1.473120000000000118e+02,1.263539999999999992e+02,1.131920000000000073e+02,1.235339999999999918e+02,1.117339999999999947e+02,1.291140000000000043e+02,1.766920000000000073e+02,1.469060000000000059e+02
1.276940000000000026e+02,1.362460000000000093e+02,1.189020000000000010e+02,1.237479999999999905e+02,1.435819999999999936e+02,1.651840000000000259e+02,1.253260000000000076e+02,1.541380000000000052e+02,1.256940000000000026e+02,1.220079999999999956e+02,1.301680000000000064e+02,1.157479999999999905e+02,1.310639999999999930e+02,1.194860000000000042e+02,1.330759999999999934e+02,1.519439999999999884e+02,2.057319999999999993e+02,1.449320000000000164e+02,1.265100000000000051e+02,1.371500000000000057e+02,1.383660000000000139e+02,1.263900000000000006e+02,1.184399999999999977e+02,1.374779999999999802e+02,1.563259999999999934e+02,1.498439999999999941e+02,1.668679999999999950e+02,1.852240000000000180e+02,1.486160000000000139e+02,1.359819999999999993e+02,1.073679999999999950e+02,1.214039999999999964e+02,1.128340000000000032e+02,1.248920000000000101e+02,1.774300000000000068e+02,1.217939999999999969e+02
1.473179999999999836e+02,1.489620000000000175e+02,1.182500000000000000e+02,1.255079999999999956e+02,1.526260000000000048e+02,1.755099999999999909e+02,1.147960000000000065e+02,1.599639999999999986e+02,1.175020000000000095e+02,1.279899999999999949e+02,1.361380000000000052e+02,1.162039999999999935e+02,1.478060000000000116e+02,1.128239999999999981e+02,1.364279999999999973e+02,1.417160000000000082e+02,2.112599999999999909e+02,1.336639999999999873e+02,1.314540000000000077e+02,1.323379999999999939e+02,1.345600000000000023e+02,1.374600000000000080e+02,1.157839999999999918e+02,1.510120000000000005e+02,1.624720000000000084e+02,1.427100000000000080e+02,1.685659999999999741e+02,2.057540000000000191e+02,1.484420000000000073e+02,1.400480000000000018e+02,1.116679999999999922e+02,1.150859999999999985e+02,1.204560000000000031e+02,1.199779999999999944e+02,1.723979999999999961e+02,1.197139999999999986e+02
1.221659999999999968e+02,1.504499999999999886e+02,1.137560000000000002e+02,1.211340000000000003e+02,1.492279999999999802e+02,1.804920000000000186e+02,1.077399999999999949e+02,1.588679999999999950e+02,1.223659999999999997e+02,1.183760000000000048e+02,1.417400000000000091e+02,1.231099999999999994e+02,1.568239999999999839e+02,1.090939999999999941e+02,1.589620000000000175e+02,1.395079999999999814e+02,2.062420000000000186e+02,1.308919999999999959e+02,1.210060000000000002e+02,1.352700000000000102e+02,1.388779999999999859e+02,1.427920000000000016e+02,1.102820000000000107e+02,1.599360000000000070e+02,1.478880000000000052e+02,1.395180000000000007e+02,1.784640000000000271e+02,1.984340000000000259e+02,1.462839999999999918e+02,1.407680000000000007e+02,1.024639999999999986e+02,1.230260000000000105e+02,1.168539999999999992e+02,1.220400000000000063e+02,1.748420000000000130e+02,1.184899999999999949e+02
